0 0 -0.0305023 38
 proton 1 1 132.478 -163.793 443.138 207.247
 neutron 0 1 44.5716 -106.949 49.8172 267.997
 proton 1 1 44.1902 128.792 261.193 -8.27047
 proton 1 1 38.26 -263.756 -9.21724 60.0708
 proton 1 1 32.9993 -120.677 143.716 -166.722
 proton 1 1 27.4951 -191.181 120.901 34.4147
 neutron 0 1 25.834 -148.946 -155.44 53.5384
 neutron 0 1 19.9443 79.8794 168.348 56.1596
 proton 1 1 18.5738 -7.19846 -108.259 153.061
 neutron 0 1 16.7257 71.9121 149.51 64.692
 proton 1 1 15.2904 -8.2077 156.288 -66.586
 neutron 0 1 12.8184 149.115 -7.86549 -44.2096
 neutron 0 1 9.38015 -111.959 -67.0375 -26.1835
 neutron 0 1 7.7989 79.8418 -58.6526 -70.0083
 neutron 0 1 5.40217 44.6477 -80.5054 -41.3041
 neutron 0 1 5.07924 74.4152 -8.35629 -62.9516
 neutron 0 1 5.0577 -1.61403 -45.487 -86.3596
 neutron 0 1 4.68954 -15.8441 -73.936 -55.8273
 neutron 0 1 4.68922 14.053 60.2542 70.7502
 neutron 0 1 3.06255 72.1573 17.2272 16.1508
 neutron 0 1 2.74239 -35.3496 -59.7573 18.4469
 neutron 0 1 2.51903 -27.2787 53.6929 33.36
 neutron 0 1 2.18976 -59.5622 22.8075 7.19796
 neutron 0 1 2.15392 61.5723 -11.222 11.622
 neutron 0 1 1.96235 31.7033 -9.48832 50.9532
 neutron 0 1 1.80421 -4.30039 -33.9191 47.1657
 neutron 0 1 1.7571 20.435 -53.712 -1.52862
 neutron 0 1 1.65709 -4.06993 47.7748 28.5946
 neutron 0 1 1.53122 -44.3197 -23.3357 -19.2594
 gamma 0 0 1.5075 -0.853091 -0.809732 -0.94293
 gamma 0 0 1.33123 -0.728021 -0.205964 -1.09532
 neutron 0 1 0.960462 17.3845 38.0291 7.57118
 neutron 0 1 0.865187 -35.7397 -18.6682 0.849968
 proton 1 1 0.674929 14.4978 0.881423 -32.4966
 gamma 0 0 0.507936 -0.0176976 0.26508 -0.432918
 gamma 0 0 0.274053 0.251467 0.0837132 -0.0697248
 neutron 0 1 0.210451 18.3174 1.62916 -7.57148
 Lu164[0.0] 71 164 3.68381 45.003 -883.279 585.366
0 0 0.00710382 22
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 407.493 545.526 -89.89 791.268
 neutron 0 1 142.015 -318.049 -186.874 388.532
 pi+ 1 0 88.368 149.283 -27.579 97.1078
 neutron 0 1 48.824 -211.182 35.7032 219.677
 neutron 0 1 11.1522 61.5288 111.287 70.0734
 proton 1 1 10.9515 -106.305 55.2932 -79.4536
 proton 1 1 7.03977 6.15625 114.898 4.52068
 neutron 0 1 5.60765 -34.9472 83.6371 48.5023
 neutron 0 1 5.45731 -71.058 -38.7741 -61.0909
 neutron 0 1 2.34117 11.2007 -4.09005 65.2891
 neutron 0 1 1.90875 -58.182 -13.3134 5.29595
 neutron 0 1 1.73956 23.181 31.4211 -41.7999
 neutron 0 1 1.73767 -45.0147 34.8254 -5.40373
 gamma 0 0 1.68529 -1.42082 -0.330134 0.844099
 neutron 0 1 0.881373 -3.93618 6.85662 39.931
 proton 1 1 0.602925 22.6277 17.7563 -17.4494
 neutron 0 1 0.219783 0.295113 13.2938 -15.37
 neutron 0 1 0.137378 -8.15622 -13.3331 3.72483
 neutron 0 1 0.0946799 -12.7795 1.64985 -3.44777
 neutron 0 1 0.0390478 -6.03063 -1.3592 5.92971
 Os180[0.0] 76 180 0.157022 57.2644 -131.079 179.356
-0.00668242 0.00439657 0.0439361 20
 proton 1 1 999.961 -143.625 94.4955 1687.26
 proton 1 1 332.802 -635.824 -363.379 446.048
 proton 1 1 225.594 580.004 240.398 282.902
 pi0 0 0 114.164 56.3029 127.049 156.654
 proton 1 1 45.0085 -125.433 141.426 225.281
 proton 1 1 22.2064 -198.216 -43.0043 32.0215
 neutron 0 1 9.49273 104.796 -51.587 65.4588
 neutron 0 1 8.63635 82.5884 -97.3168 3.46555
 neutron 0 1 5.77261 27.7028 -73.2907 -68.861
 neutron 0 1 5.11775 3.5027 65.3881 -73.1796
 neutron 0 1 2.83381 36.1551 34.4508 53.283
 neutron 0 1 2.80691 24.4905 -14.5213 66.8714
 neutron 0 1 1.61472 29.2967 12.5109 44.9674
 gamma 0 0 1.24717 -1.14774 0.271676 0.405355
 neutron 0 1 1.17794 21.367 -41.7681 -3.70888
 gamma 0 0 1.15364 0.208842 -0.804499 0.800029
 neutron 0 1 0.797122 9.12023 -32.9929 18.0782
 gamma 0 0 0.737785 0.220237 0.550712 0.438792
 gamma 0 0 0.271 0.212352 0.162713 0.0432726
 Os185[0.0] 76 185 0.731751 -158.973 190.952 436.287
0.000619809 0.000175288 0.0236265 10
 proton 1 1 1000 14.7618 4.17475 1695.97
 proton 1 1 938.157 -364.046 -61.9284 1582.49
 neutron 0 1 10.2467 -52.0122 58.2416 115.163
 neutron 0 1 7.15611 110.902 -25.6148 23.3056
 neutron 0 1 2.13954 58.3637 9.45069 -23.0088
 gamma 0 0 1.39156 -1.30282 -0.34376 0.347743
 gamma 0 0 0.738247 0.265107 0.675236 0.137054
 neutron 0 1 0.644526 -22.631 21.1596 15.8642
 neutron 0 1 0.59959 -5.635 -21.7582 24.9379
 Au192[0.0] 79 192 0.243492 290.858 24.2926 -43.2649
0 0 -0.0443479 18
 proton 1 1 1000 0 0 1696.04
 proton 1 1 628.85 -645.799 -182.617 1060.71
 neutron 0 1 92.2842 318.96 -149.119 240.746
 neutron 0 1 70.0904 309.879 190.251 66.3419
 neutron 0 1 47.3664 -235.284 98.3312 161.937
 neutron 0 1 42.0981 234.818 157.643 29.8215
 proton 1 1 9.36833 -33.6416 27.3894 125.642
 neutron 0 1 4.57069 -40.1749 -16.2372 82.0496
 neutron 0 1 3.11738 45.7903 -53.1387 30.7767
 gamma 0 0 2.77163 2.46488 -1.26483 -0.0806126
 neutron 0 1 0.833636 -19.3506 27.001 21.5338
 gamma 0 0 0.682985 -0.4162 -0.524613 -0.134267
 neutron 0 1 0.423423 22.7798 -3.75905 -16.211
 neutron 0 1 0.293205 -10.7549 0.983358 20.8428
 neutron 0 1 0.0915328 8.09562 9.8123 3.1922
 neutron 0 1 0.0720192 10.6102 -2.56595 4.02223
 neutron 0 1 0.0446427 -3.40797 -8.29471 1.86415
 Pt184[0.0] 78 184 0.0841858 35.4291 -93.8904 -137.02
0 0 -0.0268678 36
 proton 1 1 1000 0 0 1696.04
 pi0 0 0 291.83 -180.099 271.343 240.586
 proton 1 1 88.3379 -14.3499 123.081 397.767
 neutron 0 1 48.4048 142.929 -159.399 217.865
 proton 1 1 37.484 -138.215 228.192 23.8845
 neutron 0 1 22.4563 199.115 -55.1859 -3.2057
 neutron 0 1 22.2426 -145.124 -45.0073 -138.582
 neutron 0 1 19.1461 37.1285 -138.44 125.699
 neutron 0 1 17.5506 -118.699 118.727 -71.4304
 neutron 0 1 14.9951 57.822 -12.369 -157.817
 neutron 0 1 13.2132 -39.3317 -151.958 -19.1212
 neutron 0 1 12.4475 89.2704 121.676 27.7718
 neutron 0 1 10.4537 73.445 -45.0661 -111.032
 neutron 0 1 9.96907 -19.4791 131.82 -32.8129
 neutron 0 1 7.07992 -31.8242 -103.865 -39.4156
 neutron 0 1 6.03653 -77.2933 37.4217 63.2868
 proton 1 1 4.71914 -55.0176 -19.1516 -74.0556
 neutron 0 1 4.41397 -65.8505 60.8079 -16.7337
 neutron 0 1 4.26065 -34.2025 -76.8143 30.8903
 neutron 0 1 3.57999 47.1631 56.1508 36.9163
 gamma 0 0 2.99504 2.42733 -1.6405 0.622147
 gamma 0 0 2.46139 1.57499 -1.69408 -0.841389
 neutron 0 1 2.39725 21.9809 27.6405 -57.1255
 neutron 0 1 2.35556 64.7935 15.2868 -0.275461
 neutron 0 1 2.06963 -39.4539 42.2501 -23.4887
 gamma 0 0 1.73765 -1.48564 0.081812 0.897568
 gamma 0 0 1.41363 0.48991 0.260033 -1.30028
 neutron 0 1 1.35791 -39.9563 -14.341 -27.4111
 gamma 0 0 1.10255 -0.123264 -0.0266675 -1.09531
 gamma 0 0 1.05137 -0.239197 -0.494419 -0.896503
 neutron 0 1 0.891276 37.512 14.6473 -7.34361
 neutron 0 1 0.643685 -23.741 14.1309 -21.1345
 neutron 0 1 0.357958 -12.4039 14.1176 17.8777
 alpha 2 4 0.890463 20.3267 66.7378 42.0944
 triton 1 3 0.65084 27.0511 -38.2965 38.1941
 W166[0.0] 74 166 5.84409 213.863 -480.625 1236.81
0 0 0.0151999 43
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 374.768 -331.993 -335.788 788.49
 proton 1 1 60.8703 131.621 -315.96 27.8609
 proton 1 1 59.2736 -264.664 -210.895 -14.8057
 neutron 0 1 43.4794 101.274 254.001 93.9207
 proton 1 1 25.1318 -15.9696 87.5615 199.676
 proton 1 1 24.3254 -134.422 3.05209 167.812
 neutron 0 1 15.376 72.3746 43.8491 -148.22
 proton 1 1 13.0865 -123.155 82.2481 52.8856
 proton 1 1 10.9138 47.2205 2.60223 135.509
 neutron 0 1 10.6386 73.1739 113.744 42.5723
 neutron 0 1 10.6307 58.2399 26.9471 -126.378
 neutron 0 1 9.64264 2.21444 -134.861 4.51882
 proton 1 1 7.72284 54.73 -76.9865 75.0307
 neutron 0 1 7.61703 -40.7585 112.554 -6.46612
 neutron 0 1 6.8017 -36.3657 100.249 -38.1472
 neutron 0 1 6.26743 2.84481 83.6536 69.3584
 gamma 0 0 6.02718 -0.503253 1.24567 5.87554
 proton 1 1 5.98736 27.7387 -99.7958 -23.2973
 neutron 0 1 4.26315 -88.7736 10.2819 6.5355
 neutron 0 1 4.23877 16.0593 -36.3681 80.0164
 neutron 0 1 3.24989 -8.59319 -8.48297 77.277
 proton 1 1 3.1385 -6.67725 -63.3802 42.869
 gamma 0 0 2.01872 -1.95985 -0.413334 0.251788
 neutron 0 1 2.00773 -7.66486 -50.3294 34.4242
 neutron 0 1 1.96219 -42.6126 -7.99918 42.5587
 neutron 0 1 1.87457 15.9947 -55.62 -13.2915
 gamma 0 0 1.84874 -1.77443 0.490157 -0.170279
 neutron 0 1 1.36963 39.8832 6.90526 -30.6142
 neutron 0 1 1.26137 -27.0499 -14.0885 -37.9695
 neutron 0 1 1.02547 -16.374 36.9664 -17.1297
 neutron 0 1 0.86971 21.913 30.5993 -14.7837
 neutron 0 1 0.786368 26.9579 -25.5246 10.0037
 neutron 0 1 0.736704 -24.4304 13.9947 -24.3354
 neutron 0 1 0.414518 23.1725 15.5454 0.694505
 neutron 0 1 0.4057 -27.3109 3.69587 -1.72727
 neutron 0 1 0.374944 -18.672 18.7021 2.50911
 neutron 0 1 0.328818 -20.5108 6.24137 -12.5838
 gamma 0 0 0.103308 -0.0954208 0.0307985 0.0248772
 neutron 0 1 0.0812819 5.92991 -10.5875 -2.34248
 neutron 0 1 0.0496072 1.42741 -2.99958 9.06565
 deuteron 1 2 5.83204 27.5205 143.283 -24.9771
 Yb160[0.0] 70 160 1.25184 490.041 251.635 263.537
-0.00150879 0.00167725 0.0212584 33
 proton 1 1 999.994 -46.0604 51.2031 1694.63
 neutron 0 1 276.75 333.888 58.1783 694.1
 proton 1 1 123.037 -140.007 290.333 -376.997
 neutron 0 1 109.052 148.982 440.334 -26.9492
 neutron 0 1 94.2297 161.733 -130.406 377.87
 neutron 0 1 31.4362 34.9313 -180.387 -162.177
 neutron 0 1 24.6114 -104.583 -189.514 -0.749061
 neutron 0 1 19.149 181.615 -57.986 1.941
 neutron 0 1 10.4232 106.045 -91.6208 -7.4447
 neutron 0 1 9.42656 -30.8533 8.47043 129.534
 neutron 0 1 7.61566 -104.242 50.4056 -31.0124
 proton 1 1 6.13253 24.4822 38.662 -97.2185
 neutron 0 1 5.79676 -89.7393 52.5117 10.7631
 neutron 0 1 5.34175 15.2318 -6.6714 98.9438
 proton 1 1 5.18752 -77.935 55.8886 -23.7513
 neutron 0 1 3.93509 37.1859 68.4672 36.5991
 proton 1 1 3.4278 -4.98531 78.7576 -14.7159
 proton 1 1 3.13629 39.0392 -61.8593 -23.3361
 neutron 0 1 2.61865 -42.5403 -54.6764 -11.3342
 neutron 0 1 2.14793 -17.8963 -58.8872 -15.9024
 neutron 0 1 1.94088 44.24 -36.1758 19.6233
 neutron 0 1 1.78136 25.5064 -34.0718 39.2315
 neutron 0 1 1.30005 14.0297 21.3893 42.3122
 neutron 0 1 1.11585 9.42208 -35.5765 -27.2693
 neutron 0 1 1.08683 36.3932 3.32177 -26.6078
 neutron 0 1 0.506452 -30.2087 -5.97077 -1.93086
 neutron 0 1 0.246848 18.1953 -10.587 4.55691
 neutron 0 1 0.237655 2.4924 -9.16351 18.8801
 gamma 0 0 0.144984 0.0776904 -0.122063 -0.00922407
 neutron 0 1 0.0528968 -5.58854 -3.26552 7.58337
 alpha 2 4 7.4742 -65.9598 217.961 -62.5872
 deuteron 1 2 24.8918 273.991 110.857 81.4496
 Hf164[0.0] 72 164 6.60204 -839.006 -477.392 1041.23
0 0 -0.0245185 27
 proton 1 1 1000 0 0 1696.04
 proton 1 1 370.78 477.4 -152.549 762.942
 proton 1 1 123.232 432.31 191.202 -151.609
 neutron 0 1 92.6613 -357.331 -193.927 -131.969
 proton 1 1 81.0195 96.8039 176.725 343.508
 neutron 0 1 56.596 183.642 -119.036 -248.315
 proton 1 1 35.3849 154.649 16.3923 208.49
 neutron 0 1 31.7302 34.6025 -228.42 85.2012
 neutron 0 1 17.931 -98.5961 145.746 -55.2559
 proton 1 1 10.4642 10.6562 -137.83 25.2033
 gamma 0 0 2.74946 0.0137597 0.75164 2.64469
 neutron 0 1 2.26951 7.62153 -39.0464 -51.8377
 neutron 0 1 2.17652 -63.08 -2.57269 10.44
 neutron 0 1 2.00714 52.8813 31.2847 0.738825
 neutron 0 1 1.2541 -32.0399 36.4782 0.992409
 neutron 0 1 0.91332 -30.1576 -10.5374 -26.3925
 neutron 0 1 0.791504 24.5458 18.1186 23.6048
 neutron 0 1 0.768878 -32.1876 -20.2329 0.0276634
 neutron 0 1 0.68903 7.71267 29.6908 -18.8208
 neutron 0 1 0.614803 4.15274 32.3932 9.43986
 gamma 0 0 0.582766 -0.149402 0.061499 0.559922
 neutron 0 1 0.533829 -1.52082 28.5944 13.5449
 neutron 0 1 0.381075 15.3656 21.5539 -3.94492
 neutron 0 1 0.231676 9.27014 1.0707 -18.6634
 neutron 0 1 0.0793129 -11.4858 2.41042 3.36348
 neutron 0 1 0.0147245 1.3552 -4.89647 -1.3629
 Re175[0.0] 75 175 5.06797 -886.437 176.576 913.513
0 0 -0.0260088 32
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 203.496 -410.129 451.02 228.43
 proton 1 1 147.484 534.672 -54.7889 98.1668
 proton 1 1 105.655 -196.457 -408.913 60.1923
 neutron 0 1 65.3759 177.677 -295.889 -89.4677
 neutron 0 1 59.7242 105.834 -216.144 240.578
 neutron 0 1 54.8313 307.742 52.8908 -92.4071
 neutron 0 1 53.8396 223.784 41.9549 228.54
 neutron 0 1 21.0691 3.08139 73.8992 185.916
 neutron 0 1 11.8725 -86.783 82.8828 -89.7224
 neutron 0 1 10.3648 -79.5789 79.383 83.3651
 neutron 0 1 9.27135 -1.99885 129.323 27.9229
 neutron 0 1 7.40821 46.8126 41.2823 -100.4
 neutron 0 1 7.12203 85.1038 -70.5162 34.9106
 neutron 0 1 5.49397 -50.4888 88.3289 -1.72008
 neutron 0 1 5.04433 13.9654 2.39006 96.4555
 gamma 0 0 4.61501 0.348159 -4.28498 -1.67811
 neutron 0 1 4.37781 65.1989 37.263 51.051
 proton 1 1 2.27427 -41.6878 41.5199 -28.481
 neutron 0 1 2.1462 -38.6433 -35.0292 -36.2937
 proton 1 1 2.09106 35.6354 -51.5143 2.17576
 neutron 0 1 2.06512 41.7858 33.8298 31.534
 neutron 0 1 0.912959 -23.0285 24.5975 24.105
 neutron 0 1 0.662101 -10.3759 -30.1618 -15.0738
 neutron 0 1 0.518271 8.2136 -5.52139 29.601
 neutron 0 1 0.380056 -8.59498 14.3491 20.8459
 gamma 0 0 0.252124 0.127577 0.0908151 -0.197594
 gamma 0 0 0.158927 -0.140246 -0.0661582 0.0348127
 alpha 2 4 4.00071 166.675 35.2578 28.5845
 triton 1 3 12.414 -215.42 -17.5155 152.281
 deuteron 1 2 0.420041 22.4184 -6.75547 32.0566
 Hf165[0.0] 72 165 2.28672 -675.762 -33.1652 494.741
0 0 -0.034343 30
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 318.999 481.545 -157.996 666.598
 neutron 0 1 148.514 93.9058 -220.971 -493.445
 neutron 0 1 91.0897 -11.523 -368.271 -209.071
 neutron 0 1 82.2267 225.198 293.458 -156.346
 proton 1 1 79.4967 -136.596 311.318 199.803
 neutron 0 1 19.8994 -79.6692 155.978 -84.3394
 neutron 0 1 12.8888 23.1755 81.6053 131.108
 neutron 0 1 9.10173 -58.0041 90.862 -74.6043
 neutron 0 1 8.12453 -80.8828 48.57 80.1998
 proton 1 1 6.29907 23.2943 51.4448 93.1181
 neutron 0 1 5.014 21.2529 93.4035 -16.4683
 neutron 0 1 3.98959 -38.8604 -64.8391 42.4105
 neutron 0 1 3.64662 -44.1087 -22.8624 -66.3138
 neutron 0 1 3.12728 34.2921 50.6324 46.3331
 neutron 0 1 2.82029 -17.7991 17.6319 68.4103
 neutron 0 1 2.47971 26.4061 59.0222 22.0214
 neutron 0 1 2.11609 10.2315 -42.8706 -45.1478
 neutron 0 1 2.07831 -50.246 2.3779 -37.1406
 gamma 0 0 1.94905 -0.131047 1.70386 -0.937271
 proton 1 1 1.79916 5.0356 55.3514 17.0382
 neutron 0 1 1.21685 -43.3415 -16.4284 -11.8208
 neutron 0 1 0.864418 17.4008 -34.0685 12.7142
 gamma 0 0 0.761128 0.238575 -0.249003 0.678524
 gamma 0 0 0.672759 0.133738 -0.514013 0.412927
 neutron 0 1 0.366038 -1.63358 -23.8244 10.8489
 neutron 0 1 0.25925 6.11883 6.12009 20.3061
 neutron 0 1 0.232115 8.20221 -1.21121 19.1699
 gamma 0 0 0.119324 0.105953 -0.0375088 -0.0400632
 Ir174[0.0] 77 174 7.52363 -413.745 -365.34 1460.55
0 0 -0.0424028 28
 proton 1 1 1000 0 0 1696.04
 proton 1 1 361.467 65.3551 416.86 794.306
 proton 1 1 127.991 -470.538 -161.421 95.3928
 neutron 0 1 75.208 196.8 -266.889 -192.411
 proton 1 1 68.3426 -340.489 130.316 -1.89457
 neutron 0 1 39.9054 270.168 -19.4268 -56.6722
 neutron 0 1 26.1061 11.5585 -179.765 131.488
 neutron 0 1 25.4144 -43.8798 -63.9171 205.893
 neutron 0 1 22.9047 -55.8715 -154.069 129.254
 neutron 0 1 15.2426 109.285 -126.652 -29.854
 neutron 0 1 9.10091 -101.402 -82.8605 -6.03749
 neutron 0 1 7.93276 -92.9704 -76.6678 -21.1704
 neutron 0 1 7.78053 -57.8825 53.5037 92.0224
 neutron 0 1 7.66901 42.1609 -111.364 -17.043
 neutron 0 1 4.79021 66.2718 13.9582 -66.6152
 neutron 0 1 2.86558 55.2376 47.4053 9.7241
 neutron 0 1 2.7727 71.7448 7.21277 4.31447
 gamma 0 0 2.28801 -1.05725 -1.85726 0.817181
 neutron 0 1 1.94192 34.1094 49.6452 4.97873
 neutron 0 1 1.79707 53.4832 -21.4309 7.77276
 neutron 0 1 1.66568 -43.6305 32.5049 13.1382
 gamma 0 0 1.60811 -1.09041 -0.875842 -0.793677
 gamma 0 0 1.15084 -0.903048 0.318022 0.638596
 neutron 0 1 0.801943 28.7637 -7.88676 -24.8606
 neutron 0 1 0.300005 4.82153 1.15875 23.2217
 neutron 0 1 0.229505 -5.39711 -11.2955 16.5712
 triton 1 3 5.70875 -67.8121 142.162 -85.4327
 Os173[0.0] 76 173 2.09754 273.159 391.347 669.289
0 0 0.0375754 12
 proton 1 1 1000 0 0 1696.04
 proton 1 1 568.495 431.754 -417.45 1014.55
 proton 1 1 402.414 -318.326 464.336 774.691
 gamma 0 0 2.02903 -0.0800697 -1.18501 -1.64509
 neutron 0 1 1.61851 35.8294 -41.7759 -3.87955
 gamma 0 0 1.14165 -0.853488 -0.562287 -0.508685
 neutron 0 1 1.10831 -24.1095 26.8544 27.9547
 gamma 0 0 1.03671 -0.619002 -0.540284 0.63222
 gamma 0 0 0.975895 -0.435356 0.389106 -0.781942
 gamma 0 0 0.96257 0.330035 0.64596 0.632734
 gamma 0 0 0.189612 -0.0124063 -0.033389 -0.186237
 Pt194[0.0] 78 194 0.0816841 -123.478 -30.6785 -115.422
0 0 -0.0241656 42
 proton 1 1 1000 0 0 1696.04
 proton 1 1 205.682 -323.602 245.684 513.028
 neutron 0 1 205.528 -460.093 -121.7 -449.399
 proton 1 1 112.35 68.6716 244.192 398.883
 proton 1 1 86.3141 105.563 -19.6822 397.356
 proton 1 1 25.6845 -60.6915 -186.877 101.248
 proton 1 1 24.7708 56.9021 15.312 208.866
 neutron 0 1 22.8759 36.0793 156.939 132.584
 neutron 0 1 21.6207 -89.2319 -170.056 64.9152
 proton 1 1 10.1707 117.938 27.0282 67.4493
 neutron 0 1 8.08188 -69.0974 -46.4995 -91.1897
 neutron 0 1 6.68616 4.66719 72.2409 85.8391
 neutron 0 1 6.40228 -92.0495 56.5719 -19.9561
 neutron 0 1 4.94512 25.6564 -90.6617 -20.9568
 neutron 0 1 3.82492 10.7636 7.92996 83.8058
 gamma 0 0 3.67128 3.04776 2.04109 0.152976
 neutron 0 1 3.59303 76.1658 -3.78344 30.8081
 neutron 0 1 3.48654 0.000436851 -80.889 4.56098
 neutron 0 1 2.71109 -64.7001 -25.9055 -15.6411
 neutron 0 1 2.62064 -38.16 -44.9268 -38.1679
 neutron 0 1 2.51975 16.7399 19.894 -63.7596
 neutron 0 1 2.28967 -44.6132 -24.8941 -41.204
 gamma 0 0 1.46692 0.132048 -0.674066 -1.29617
 neutron 0 1 1.22351 14.8516 36.3999 -27.4793
 neutron 0 1 1.20969 15.5616 41.8482 16.769
 neutron 0 1 0.979603 -26.0991 9.56932 -32.696
 gamma 0 0 0.815514 0.031978 -0.170253 -0.796903
 gamma 0 0 0.805653 -0.225648 -0.244291 0.733813
 gamma 0 0 0.788566 -0.0488781 0.167046 -0.769118
 neutron 0 1 0.67718 -9.54208 -11.3761 32.4423
 proton 1 1 0.663891 30.7228 -17.1065 3.12117
 neutron 0 1 0.614697 18.9376 -28.2281 -0.128743
 neutron 0 1 0.519572 -18.1179 -20.0228 15.7304
 neutron 0 1 0.432435 20.2671 19.4533 -4.85836
 gamma 0 0 0.415529 -0.243576 0.286203 0.177267
 neutron 0 1 0.111741 -14.275 0.717289 -2.38722
 neutron 0 1 0.0985224 7.04205 -7.89879 8.55364
 neutron 0 1 0.00781862 1.92129 -3.31541 -0.0946903
 alpha 2 4 5.43159 161.132 26.9797 117.6
 alpha 2 4 5.61963 156.609 104.807 80.089
 alpha 2 4 2.26586 -25.1415 60.7842 -112.116
 Ho155[0.0] 67 155 0.947936 386.532 -243.931 254.226
0 0 0.0172698 26
 proton 1 1 1000 0 0 1696.04
 proton 1 1 365.705 -671.642 -19.5973 607.053
 neutron 0 1 145.098 104.79 57.5602 528.599
 neutron 0 1 112.903 200.376 -358.646 -236.918
 neutron 0 1 104.797 -89.2479 177.372 410.466
 proton 1 1 38.5143 9.88655 83.4425 258.257
 neutron 0 1 26.2758 137.605 -71.3456 -161.372
 neutron 0 1 11.9843 -32.1061 -1.06014 147.078
 neutron 0 1 9.02972 -58.0892 94.6063 68.7376
 neutron 0 1 7.82982 -59.4816 61.6194 -86.2529
 neutron 0 1 7.0216 94.7119 43.2546 -49.0155
 gamma 0 0 3.34972 0.217454 2.29814 -2.42733
 neutron 0 1 2.43013 49.6038 6.19177 45.5365
 neutron 0 1 2.40774 11.0613 -25.261 -61.3985
 gamma 0 0 2.11089 1.01574 -1.3272 -1.28944
 gamma 0 0 1.94887 -1.61243 0.984057 0.479374
 neutron 0 1 1.93607 48.4491 -19.5032 -30.2357
 neutron 0 1 1.79545 -38.0019 34.3127 27.4883
 neutron 0 1 1.54162 -28.7355 40.9721 19.8707
 neutron 0 1 0.963324 -15.9767 25.0775 30.4467
 neutron 0 1 0.884703 -20.0975 -34.6879 -7.48957
 neutron 0 1 0.71139 10.2531 12.5242 32.792
 gamma 0 0 0.124852 -8.77343e-05 -0.00753198 -0.124625
 neutron 0 1 0.0731471 0.841546 -7.86283 -8.65599
 neutron 0 1 0.011888 -2.5944 2.12732 3.32908
 Pt178[0.0] 78 178 0.477299 348.775 -103.046 161.084
0 0 0.031297 27
 proton 1 1 1000 0 0 1696.04
 proton 1 1 140.971 178.453 -277.119 419.25
 proton 1 1 133.961 -147.879 362.677 -340.481
 neutron 0 1 133.815 473.724 -82.8891 -195.134
 neutron 0 1 132.645 -285.734 -2.53862 430.352
 proton 1 1 105.367 336.02 170.614 258.477
 neutron 0 1 69.3741 29.8241 -66.9198 360.289
 proton 1 1 47.3076 -88.1721 -120.299 262.234
 proton 1 1 26.4819 91.7179 -93.39 182.378
 neutron 0 1 11.5316 135.678 -45.324 36.6001
 neutron 0 1 10.142 -64.8243 107.781 -57.8115
 neutron 0 1 9.65135 -111.801 -67.4188 34.4182
 neutron 0 1 7.01511 -59.8289 -94.5471 26.6997
 neutron 0 1 5.79911 56.2579 -29.6029 83.0039
 neutron 0 1 5.65012 3.24421 14.0342 102.185
 neutron 0 1 3.94102 -82.5898 -18.6087 -15.9335
 gamma 0 0 3.44662 -0.822866 0.865727 3.23305
 neutron 0 1 2.28498 -18.9718 46.4731 42.1821
 gamma 0 0 1.90783 0.651463 -1.08472 -1.42786
 gamma 0 0 1.82515 -0.0910014 1.17551 -1.39322
 neutron 0 1 1.52095 48.7824 21.9238 -0.0146152
 neutron 0 1 1.34697 35.6809 35.1826 -4.69047
 neutron 0 1 0.671927 -7.9795 24.259 -24.7168
 gamma 0 0 0.179345 0.052531 0.0621588 0.159817
 neutron 0 1 0.155487 8.49028 14.4267 -3.46261
 neutron 0 1 0.029671 -0.429553 -3.5615 6.54888
 Re177[0.0] 75 177 0.909543 -529.454 103.83 93.0928
0.000142025 -0.0011493 0.0268 29
 proton 1 1 999.992 25.4807 -17.7094 1695.75
 neutron 0 1 263.199 393.653 257.056 585.507
 proton 1 1 135.251 28.1535 293.306 430.438
 neutron 0 1 105.597 -375.574 -189.088 181.027
 proton 1 1 85.0642 -251.747 -96.2459 306.958
 proton 1 1 63.6042 -142.621 -296.678 -122.651
 proton 1 1 61.3587 298.121 112.018 132.223
 neutron 0 1 24.4968 -142.509 -76.7945 142.922
 proton 1 1 13.4961 85.4757 -80.3652 108.368
 proton 1 1 12.0957 12.8511 -125.429 83.3477
 neutron 0 1 11.8677 -102.567 -101.995 -38.9735
 proton 1 1 11.559 -78.9034 -87.6922 88.9326
 neutron 0 1 10.157 125.518 -41.6673 41.2133
 neutron 0 1 9.0762 32.4442 49.0368 116.964
 neutron 0 1 4.02274 59.1988 0.82755 63.7986
 neutron 0 1 3.76527 -79.8256 -20.8197 16.8534
 neutron 0 1 3.39591 -51.6593 49.3624 35.8828
 neutron 0 1 2.92498 47.2842 50.5371 -26.743
 neutron 0 1 2.51735 -53.6834 -21.1048 -37.5426
 neutron 0 1 1.83681 -14.9872 -53.5135 19.1485
 gamma 0 0 1.8079 -0.979861 1.3378 0.720195
 neutron 0 1 1.50706 -7.11647 35.1099 39.3813
 neutron 0 1 1.26703 0.635486 -30.6098 -38.0152
 neutron 0 1 0.829978 -28.3481 22.6055 15.6748
 neutron 0 1 0.481703 -5.95145 28.7007 -6.8018
 gamma 0 0 0.47674 0.429392 -0.191408 -0.0791657
